EUW1_7565915279,100
EUW1_7565890458,100
EUW1_7565827061,100
EUW1_7564441507,200
EUW1_7564379728,100
EUW1_7564331292,100
EUW1_7555795702,100
EUW1_7546634803,100
EUW1_7546546825,200
EUW1_7546462236,100
EUW1_7546347988,200
EUW1_7546259609,200
EUW1_7546200155,200
EUW1_7544535671,100
EUW1_7528573873,100
EUW1_7528514088,200
EUW1_7528456862,100
EUW1_7528400838,100
EUW1_7528356753,200
EUW1_7527685432,100
EUW1_7527615494,100
EUW1_7527554289,200
EUW1_7527505887,200
EUW1_7527471477,200
EUW1_7527415481,100
EUW1_7527374030,200
EUW1_7527344337,200
EUW1_7527308983,100
EUW1_7527260970,200
EUW1_7523570767,200
EUW1_7523503705,200
EUW1_7523464456,200
EUW1_7523427797,200
EUW1_7522743450,200
EUW1_7522698087,100
EUW1_7522487420,100
EUW1_7522458820,200
EUW1_7521335781,200
EUW1_7521296299,100
EUW1_7521288911,100
EUW1_7521245307,200
EUW1_7521221424,200
EUW1_7521202899,200
EUW1_7521179267,200
EUW1_7520838344,100
EUW1_7520807532,200
EUW1_7494947886,200
EUW1_7477553734,100
EUW1_7477495489,200
EUW1_7476406134,200
EUW1_7475405267,100
EUW1_7475361949,200
EUW1_7473588102,200
EUW1_7404588726,100
EUW1_7403059368,200
EUW1_7403049065,100
EUW1_7403035306,200
EUW1_7403019234,100
EUW1_7402992086,200
EUW1_7402951389,200
EUW1_7402921718,200
EUW1_7402856323,200
EUW1_7402804113,100
EUW1_7402756813,200
EUW1_7402680881,200
EUW1_7272804290,200
EUW1_7272753177,200
EUW1_7272680255,100
EUW1_7272618021,200
EUW1_7271596982,100
EUW1_7271514296,200
EUW1_7226395407,200
EUW1_7226350134,100
EUW1_6684632618,100
EUW1_6683601057,200
EUW1_6683571157,200
EUW1_6683506363,200
EUW1_6683304626,100
EUW1_6681723561,100
EUW1_6681658863,100
EUW1_6681623915,200
EUW1_6681571510,100
EUW1_6680097850,100
EUW1_6680031158,200
EUW1_6679738733,200
EUW1_6679713825,200
EUW1_6679642811,100
EUW1_6679613547,100
EUW1_6679568278,200
EUW1_6665353827,100
EUW1_6662306824,200
EUW1_6662265602,200
EUW1_6661566656,200
EUW1_7567632941,200
EUW1_7567614035,100
EUW1_7567609215,100
EUW1_7567590455,200
EUW1_7567126686,100
EUW1_7567077875,200
EUW1_7567024168,100
EUW1_7566990636,100
EUW1_7566950734,100
EUW1_7566912557,100
EUW1_7566212292,100
EUW1_7565633687,200
EUW1_7565572778,200
EUW1_7565472430,200
EUW1_7565435668,200
EUW1_7565387494,100
EUW1_7564703074,200
EUW1_7564108975,200
EUW1_7563469380,100
EUW1_7563415976,200
EUW1_7561884486,200
EUW1_7561834213,100
EUW1_7561792917,200
EUW1_7561595712,200
EUW1_7561573748,200
EUW1_7561553706,100
EUW1_7561068483,200
EUW1_7560996135,100
EUW1_7554357350,200
EUW1_7554291179,200
EUW1_7554195635,100
EUW1_7553929736,100
EUW1_7553266506,200
EUW1_7553211970,100
EUW1_7553175187,200
EUW1_7552441800,200
EUW1_7552369160,200
EUW1_7544802902,100
EUW1_7544744593,100
EUW1_7544599519,200
EUW1_7544467660,100
EUW1_7544123306,200
EUW1_7542839300,100
EUW1_7542780095,200
EUW1_7542048913,100
EUW1_7541958300,200
EUW1_7541884231,100
EUW1_7541814375,200
EUW1_7541709259,100
EUW1_7539514547,200
EUW1_7537915723,100
EUW1_7537893752,200
EUW1_7537760451,200
EUW1_7537754594,200
EUW1_7537739543,100
EUW1_7535210709,200
EUW1_7533945652,100
EUW1_7533187914,200
EUW1_7531757161,200
EUW1_7531709300,100
EUW1_7526648157,100
EUW1_7525690776,200
EUW1_7525643144,200
EUW1_7525593246,200
EUW1_7525542534,200
EUW1_7525403899,200
EUW1_7524806399,100
EUW1_7524751360,200
EUW1_7524629031,100
EUW1_7523276114,100
EUW1_7522788927,200
EUW1_7522728090,100
EUW1_7522443986,200
EUW1_7522414584,200
EUW1_7520895396,200
EUW1_7520861680,200
EUW1_7520814811,100
EUW1_7520759844,100
EUW1_7520697393,100
EUW1_7520299122,200
EUW1_7520253450,100
EUW1_7520187822,200
EUW1_7520156699,100
EUW1_7520126099,200
EUW1_7519379993,200
EUW1_7519343215,200
EUW1_7519316468,100
EUW1_7519142049,200
EUW1_7519118887,100
EUW1_7519097262,200
EUW1_7519085514,100
EUW1_7518956093,200
EUW1_7518931128,100
EUW1_7518877871,100
EUW1_7518834336,200
EUW1_7518810015,200
EUW1_7517910067,100
EUW1_7517232792,100
EUW1_7517206757,100
EUW1_7517174892,100
EUW1_7561882493,100
EUW1_7561846482,100
EUW1_7561804374,200
EUW1_7561776429,100
EUW1_7561748807,100
EUW1_7561713097,200
EUW1_7557644837,200
EUW1_7554691082,200
EUW1_7537468221,100
EUW1_7537433635,200
EUW1_7532722555,100
EUW1_7532672103,200
EUW1_7532633492,200
EUW1_7532589577,100
EUW1_7529016016,100
EUW1_7528974909,200
EUW1_7528929655,200
EUW1_7528871113,200
EUW1_7525935305,100
EUW1_7525911779,200
EUW1_7525881845,100
EUW1_7525787175,200
EUW1_7525737740,100
EUW1_7525677364,200
EUW1_7525615230,100
EUW1_7524794618,100
EUW1_7524717232,200
EUW1_7524584605,100
EUW1_7524535962,100
EUW1_7524502531,200
EUW1_7524282892,100
EUW1_7523919432,200
EUW1_7523892044,100
EUW1_7523847681,100
EUW1_7522837646,100
EUW1_7522801036,100
EUW1_7522762455,100
EUW1_7522713585,200
EUW1_7522658893,100
EUW1_7520991951,200
EUW1_7520976831,100
EUW1_7469976329,100
EUW1_7469940786,100
EUW1_7469635065,200
EUW1_7468776972,100
EUW1_7468741301,200
EUW1_7468678371,100
EUW1_7467952077,100
EUW1_7466949061,200
EUW1_7466927248,200
EUW1_7466696058,100
EUW1_7466653597,100
EUW1_7466414598,200
EUW1_7466380460,200
EUW1_7466332012,100
EUW1_7465797558,200
EUW1_7465749971,200
EUW1_7464547572,100
EUW1_7464486429,200
EUW1_7463449352,100
EUW1_7463362081,100
EUW1_7460391147,100
EUW1_7460355497,200
EUW1_7460293185,200
EUW1_7459758272,100
EUW1_7459642135,100
EUW1_7459598446,100
EUW1_7459557706,200
EUW1_7457522585,100
EUW1_7457477364,100
EUW1_7456833139,200
EUW1_7456801064,100
EUW1_7454829525,200
EUW1_7454768904,100
EUW1_7454090627,200
EUW1_7452999154,200
EUW1_7452970926,100
EUW1_7451829332,200
EUW1_7451787099,100
EUW1_7451751434,100
EUW1_7450211382,100
EUW1_7450172503,100
EUW1_7450117950,100
EUW1_7443356387,100
EUW1_7443302138,100
EUW1_7441242116,200
EUW1_7439022985,200
EUW1_7438988560,100
EUW1_7438950013,200
EUW1_7438501819,100
EUW1_7438465752,100
EUW1_7438424526,200
EUW1_7438385369,200
EUW1_7437477521,200
EUW1_7437413286,100
EUW1_7437362050,200
EUW1_7436503572,200
EUW1_7436393746,100
EUW1_7436339218,200
EUW1_7435544171,100
EUW1_7567954291,100
EUW1_7567792122,100
EUW1_7565743543,100
EUW1_7563382885,200
EUW1_7559822272,200
EUW1_7558220193,200
EUW1_7558149394,100
EUW1_7558102656,100
EUW1_7558049843,100
EUW1_7557986702,100
EUW1_7557472005,200
EUW1_7555844504,200
EUW1_7555797905,100
EUW1_7552947869,200
EUW1_7552886093,100
EUW1_7552819309,200
EUW1_7551699721,100
EUW1_7551627792,200
EUW1_7551375345,100
EUW1_7551343578,100
EUW1_7551324646,200
EUW1_7551102132,200
EUW1_7550800669,200
EUW1_7550074711,200
EUW1_7550011679,200
EUW1_7548451638,100
EUW1_7548351279,100
EUW1_7546738082,100
EUW1_7546648247,100
EUW1_7540553239,100
EUW1_7540461197,100
EUW1_7538360311,200
EUW1_7538043278,100
EUW1_7537253282,200
EUW1_7537219356,200
EUW1_7537197506,100
EUW1_7535574869,200
EUW1_7535194869,100
EUW1_7535158830,200
EUW1_7534136609,100
EUW1_7534086797,100
EUW1_7527597308,100
EUW1_7527560977,200
EUW1_7525601749,200
EUW1_7525558286,100
EUW1_7524434411,100
EUW1_7524388973,200
EUW1_7523675938,200
EUW1_7523609878,100
EUW1_7523573732,200
EUW1_7523418525,200
EUW1_7523385327,100
EUW1_7523312352,100
EUW1_7522724154,100
EUW1_7522668601,200
EUW1_7521508171,100
EUW1_7521457388,200
EUW1_7521420503,200
EUW1_7521092862,200
EUW1_7521087906,200
EUW1_7520649848,100
EUW1_7520630473,100
EUW1_7520342563,200
EUW1_7520136436,100
EUW1_7518701842,100
EUW1_7518638215,100
EUW1_7518444811,200
EUW1_7518404619,200
EUW1_7517427235,100
EUW1_7517390824,200
EUW1_7517306695,200
EUW1_7516821960,200
EUW1_7516502501,200
EUW1_7516452833,100
EUW1_7514488828,100
EUW1_7514435383,100
EUW1_7513798738,200
EUW1_7512956626,100
EUW1_7512900928,200
EUW1_7512858554,200
EUW1_7511911514,200
EUW1_7511859479,200
EUW1_7509162850,100
EUW1_7499312078,200
EUW1_7497094867,200
EUW1_7497048399,100
EUW1_7496866427,200
EUW1_7496822267,200
EUW1_7496624895,200
EUW1_7496598611,200
EUW1_7495794183,200
EUW1_7495748057,200
EUW1_7494676099,200
EUW1_7494643591,100
EUW1_7494082409,200
EUW1_7493745542,200
EUW1_7490183141,100
EUW1_7490129284,200
EUW1_7490070204,100
EUW1_7489969776,100
EUW1_7561984685,100
EUW1_7526124360,100
EUW1_7526098376,100
EUW1_7524221691,200
EUW1_7523579785,200
EUW1_7523538998,200
EUW1_7523293076,100
EUW1_7523260857,200
EUW1_7523152639,200
EUW1_7522563768,100
EUW1_7522519239,200
EUW1_7522447231,100
EUW1_7522334145,100
EUW1_7522310967,100
EUW1_7510610934,200
EUW1_7508969526,100
EUW1_7506856945,200
EUW1_7478374890,100
EUW1_7475292343,100
EUW1_7462376978,100
EUW1_7462321679,200
EUW1_7462260687,100
EUW1_7457725153,200
EUW1_7457661526,100
EUW1_7457610151,200
EUW1_7456765685,200
EUW1_7456659156,100
EUW1_7456608442,200
EUW1_7451689239,100
EUW1_7451662427,100
EUW1_7451641432,200
EUW1_7451520911,100
EUW1_7450919758,100
EUW1_7450889467,100
EUW1_7449866203,100
EUW1_7449043781,100
EUW1_7448981172,100
EUW1_7445972336,100
EUW1_7445727285,200
EUW1_7445705708,100
EUW1_7445196665,200
EUW1_7445144837,200
EUW1_7444823796,200
EUW1_7444210351,100
EUW1_7443769747,100
EUW1_7443732028,200
EUW1_7443710911,100
EUW1_7443685191,200
EUW1_7443350597,200
EUW1_7443286670,200
EUW1_7443234683,100
EUW1_7443165332,200
EUW1_7442927904,100
EUW1_7442899803,100
EUW1_7442861785,200
EUW1_7442846753,100
EUW1_7442770874,200
EUW1_7442740344,200
EUW1_7442716634,200
EUW1_7442693781,200
EUW1_7442398886,200
EUW1_7442336654,200
EUW1_7442290714,100
EUW1_7442241824,200
EUW1_7441988665,100
EUW1_7441942619,100
EUW1_7441911378,100
EUW1_7441821796,200
EUW1_7441798217,100
EUW1_7441738359,100
EUW1_7441717383,100
EUW1_7441276572,200
EUW1_7441257351,100
EUW1_7441202328,100
EUW1_7441136753,100
EUW1_7441009566,100
EUW1_7440878102,200
EUW1_7440847156,200
EUW1_7437213779,100
EUW1_7437142390,200
EUW1_7437051811,100
EUW1_7437019873,200
EUW1_7436982364,200
EUW1_7434031378,200
EUW1_7434009208,100
EUW1_7433987629,200
EUW1_7420773845,100
EUW1_7420757397,100
EUW1_7414113504,200
EUW1_7412361433,100
EUW1_7403890464,200
EUW1_7387173538,100
EUW1_7367811419,100
EUW1_7367740528,100
EUW1_7367626136,100
EUW1_7366568438,200
EUW1_7366543345,100
EUW1_7366503847,200
EUW1_7366465699,100
EUW1_7365376881,200
EUW1_7452296576,100
EUW1_7452268610,200
EUW1_7452241409,200
EUW1_7451728664,200
EUW1_7451682964,100
EUW1_7451644050,100
EUW1_7451619676,200
EUW1_7449583854,100
EUW1_7444066679,100
EUW1_7444015414,200
EUW1_7428235066,200
EUW1_7395159184,200
EUW1_7393423779,100
EUW1_7393382612,100
EUW1_7393174466,200
EUW1_7393149186,100
EUW1_7391468401,100
EUW1_7391417043,100
EUW1_7391222946,100
EUW1_7386669394,200
EUW1_7384984601,200
EUW1_7382150668,200
EUW1_7382077339,100
EUW1_7381493649,100
EUW1_7381082792,200
EUW1_7381025828,200
EUW1_7365987105,100
EUW1_7363100521,200
EUW1_7359501930,100
EUW1_7359467716,200
EUW1_7356202556,100
EUW1_7356069280,200
EUW1_7356008657,100
EUW1_7355781940,200
EUW1_7355758552,100
EUW1_7355728442,100
EUW1_7354805152,200
EUW1_7354769107,200
EUW1_7354708444,100
EUW1_7354687727,200
EUW1_7341656338,100
EUW1_7341609768,200
EUW1_7336640907,100
EUW1_7334350437,200
EUW1_7334324874,200
EUW1_7333563672,100
EUW1_7332522477,100
EUW1_7332463993,200
EUW1_7331282569,100
EUW1_7331238646,100
EUW1_7330405081,100
EUW1_7330344929,100
EUW1_7330003881,100
EUW1_7329972163,200
EUW1_7329179064,100
EUW1_7329120885,200
EUW1_7322331835,200
EUW1_7322272852,100
EUW1_7317696566,200
EUW1_7316732750,100
EUW1_7239532019,200
EUW1_7239496170,200
EUW1_7235860575,200
EUW1_7235796228,200
EUW1_7235738704,200
EUW1_7232667326,100
EUW1_7202459462,100
EUW1_7202429762,100
EUW1_7202394445,100
EUW1_7196953754,100
EUW1_7196871631,200
EUW1_7196780147,100
EUW1_7191324758,200
EUW1_7187697176,100
EUW1_7187663705,200
EUW1_7187602202,100
EUW1_7168273577,100
EUW1_7168266545,200
EUW1_7168228653,100
EUW1_7150602595,200
EUW1_7150553235,200
EUW1_7150504909,100
EUW1_7146072475,200
EUW1_7146045487,100
EUW1_7146021728,100
EUW1_7144883898,200
EUW1_7144849174,100
EUW1_7144828406,100
EUW1_7143778917,200
EUW1_7143757044,200
EUW1_7141788852,200
EUW1_7141751940,100
EUW1_7141580325,100
EUW1_7141541658,100
EUW1_7138694278,100
EUW1_7138650118,100
EUW1_7127068717,100
EUW1_7086180523,100
EUW1_7084593509,200
EUW1_7084557074,200
EUW1_7077404855,100
EUW1_7077369823,100
EUW1_7075853045,200
EUW1_7075827861,200
EUW1_7075803298,200
EUW1_7074808653,200
EUW1_7074737974,100
EUW1_7074637507,200
EUW1_7567045164,200
EUW1_7566995002,200
EUW1_7565866917,100
EUW1_7565805407,100
EUW1_7562142345,200
EUW1_7562091716,100
EUW1_7562036117,100
EUW1_7561986787,200
EUW1_7561943749,200
EUW1_7560772910,200
EUW1_7560741077,100
EUW1_7560700883,200
EUW1_7559997560,100
EUW1_7558397401,200
EUW1_7557354075,200
EUW1_7545667100,200
EUW1_7545631506,200
EUW1_7545601532,100
EUW1_7543626592,200
EUW1_7543584006,200
EUW1_7543554918,100
EUW1_7543522444,100
EUW1_7531128820,100
EUW1_7531106400,100
EUW1_7531090273,100
EUW1_7526314198,200
EUW1_7526273423,200
EUW1_7526247252,200
EUW1_7525532190,100
EUW1_7525487196,100
EUW1_7525452254,100
EUW1_7525412192,200
EUW1_7525370130,100
EUW1_7524465972,100
EUW1_7524411171,200
EUW1_7524367561,200
EUW1_7522395442,200
EUW1_7521173686,200
EUW1_7521151501,100
EUW1_7520731813,200
EUW1_7520682210,100
EUW1_7520637441,100
EUW1_7520601285,200
EUW1_7520120965,100
EUW1_7520114467,100
EUW1_7520092792,200
EUW1_7520069439,100
EUW1_7519504867,100
EUW1_7519464301,100
EUW1_7518395132,200
EUW1_7518356367,100
EUW1_7518327540,200
EUW1_7518290825,200
EUW1_7517527822,200
EUW1_7517491897,100
EUW1_7517441432,100
EUW1_7517404312,100
EUW1_7515499584,200
EUW1_7515432542,100
EUW1_7515380108,200
EUW1_7515336858,200
EUW1_7515308525,200
EUW1_7515262915,200
EUW1_7515214174,100
EUW1_7514340666,200
EUW1_7514218289,100
EUW1_7514179576,200
EUW1_7514121439,100
EUW1_7514066434,100
EUW1_7514024858,100
EUW1_7513996013,100
EUW1_7513967532,200
EUW1_7513856342,100
EUW1_7513824685,200
EUW1_7513793450,200
EUW1_7512152436,100
EUW1_7512083035,200
EUW1_7511778976,100
EUW1_7511727186,200
EUW1_7510688230,100
EUW1_7510628911,200
EUW1_7510556401,100
EUW1_7507262017,100
EUW1_7507214104,200
EUW1_7506924171,100
EUW1_7505492016,200
EUW1_7505465649,100
EUW1_7504546083,100
EUW1_7504493907,200
EUW1_7504454245,100
EUW1_7504424039,200
EUW1_7504391664,100
EUW1_7504315983,100
EUW1_7504297870,100
EUW1_7504280021,200
EUW1_7504265090,200
EUW1_7502509577,100
EUW1_7502495927,100
EUW1_7502460935,200
EUW1_7502413150,100
EUW1_7562290963,200
EUW1_7533652304,100
EUW1_7499593233,200
EUW1_7499532584,200
EUW1_7499409628,200
EUW1_7494902142,100
EUW1_7494851569,200
EUW1_7494752050,200
EUW1_7494049632,200
EUW1_7493014693,100
EUW1_7492960818,200
EUW1_7492613626,200
EUW1_7491996293,200
EUW1_7491959327,200
EUW1_7487275849,100
EUW1_7474246652,200
EUW1_7473358836,100
EUW1_7470644801,100
EUW1_7470429566,100
EUW1_7469975700,200
EUW1_7469921172,200
EUW1_7468981948,200
EUW1_7468872805,100
EUW1_7468525574,200
EUW1_7463776071,200
EUW1_7463758218,100
EUW1_7453853493,100
EUW1_7452841768,200
EUW1_7450398678,200
EUW1_7449934256,100
EUW1_7449260703,200
EUW1_7448060902,100
EUW1_7447965564,200
EUW1_7445289849,200
EUW1_7444949072,100
EUW1_7444928737,100
EUW1_7442518814,200
EUW1_7442208714,100
EUW1_7441535661,200
EUW1_7441480638,200
EUW1_7440488225,100
EUW1_7438489401,200
EUW1_7434432529,100
EUW1_7432011793,200
EUW1_7431440070,100
EUW1_7427290673,200
EUW1_7425352175,200
EUW1_7424416899,200
EUW1_7424283445,200
EUW1_7424190072,100
EUW1_7423369564,100
EUW1_7421542778,100
EUW1_7420458136,100
EUW1_7419620337,100
EUW1_7186874645,100
EUW1_7186250771,200
EUW1_7174062531,200
EUW1_7171823906,100
EUW1_7171327455,100
EUW1_7170978475,100
EUW1_7170952478,200
EUW1_7166548180,100
EUW1_7166217901,100
EUW1_7165239205,100
EUW1_7163181393,200
EUW1_7162150780,100
EUW1_7161583154,200
EUW1_7159197618,200
EUW1_7158876553,100
EUW1_7152385809,200
EUW1_7150868960,200
EUW1_7145466182,100
EUW1_7145012697,200
EUW1_7143465275,100
EUW1_7143423079,100
EUW1_7142992604,100
EUW1_7141966654,200
EUW1_7138809384,100
EUW1_7136240907,100
EUW1_7136185529,100
EUW1_7135098155,100
EUW1_7134201026,200
EUW1_7133788813,100
EUW1_7130515763,200
EUW1_7118931009,200
EUW1_7116765202,100
EUW1_7116448125,100
EUW1_7115950858,200
EUW1_7115507549,100
EUW1_7115450730,100
EUW1_7114506413,200
EUW1_7113060824,200
EUW1_7112437814,100
EUW1_7110916815,200
EUW1_7109793478,100
EUW1_7106868338,100
EUW1_7106498188,200
EUW1_7106178518,200
EUW1_7105764792,100
EUW1_7105640592,100
EUW1_7567953846,100
EUW1_7567918691,100
EUW1_7567867134,100
EUW1_7567840462,100
EUW1_7567787145,100
EUW1_7567759703,100
EUW1_7567740806,100
EUW1_7567715313,200
EUW1_7567688173,100
EUW1_7567670947,100
EUW1_7567646972,200
EUW1_7566806340,100
EUW1_7566760221,100
EUW1_7566709116,100
EUW1_7566675866,100
EUW1_7566613513,200
EUW1_7566251167,200
EUW1_7566204014,200
EUW1_7562538010,100
EUW1_7562508173,200
EUW1_7561189824,100
EUW1_7561131159,100
EUW1_7560770950,100
EUW1_7560724343,100
EUW1_7560698598,100
EUW1_7560636792,200
EUW1_7560578315,100
EUW1_7560552698,200
EUW1_7560522615,100
EUW1_7560152763,100
EUW1_7560110983,100
EUW1_7559319135,200
EUW1_7558901673,100
EUW1_7558836282,100
EUW1_7558790241,100
EUW1_7550462207,200
EUW1_7550385037,100
EUW1_7550321071,200
EUW1_7525502357,200
EUW1_7522461681,200
EUW1_7521041722,100
EUW1_7521026160,200
EUW1_7519554738,100
EUW1_7519145949,200
EUW1_7519127795,200
EUW1_7517365764,200
EUW1_7517332878,200
EUW1_7517296153,200
EUW1_7517261424,100
EUW1_7516264915,200
EUW1_7516237584,200
EUW1_7516218654,200
EUW1_7516152715,100
EUW1_7516117444,200
EUW1_7516104596,200
EUW1_7514281363,200
EUW1_7514090328,200
EUW1_7513988967,200
EUW1_7471902628,100
EUW1_7471871677,100
EUW1_7471692204,100
EUW1_7471638177,200
EUW1_7469633858,200
EUW1_7469521228,200
EUW1_7469468008,100
EUW1_7467036526,100
EUW1_7448503806,200
EUW1_7448492180,100
EUW1_7448327224,100
EUW1_7448008234,100
EUW1_7444800496,200
EUW1_7444762148,200
EUW1_7443255681,100
EUW1_7443105144,200
EUW1_7443052354,200
EUW1_7442896507,200
EUW1_7442855321,100
EUW1_7442819027,100
EUW1_7442797581,200
EUW1_7442771520,200
EUW1_7442635475,100
EUW1_7442625803,200
EUW1_7442630457,100
EUW1_7442161182,200
EUW1_7442111596,100
EUW1_7442066914,200
EUW1_7442021612,100
EUW1_7441980287,100
EUW1_7441948717,200
EUW1_7441920477,100
EUW1_7441888586,100
EUW1_7441865616,100
EUW1_7441826146,200
EUW1_7441781924,100
EUW1_7441766544,100
EUW1_7441384803,100
EUW1_7441371767,100
EUW1_7441319724,200
EUW1_7441265647,100
EUW1_7436275084,100
EUW1_7568315391,100
EUW1_7567364916,100
EUW1_7567308971,200
EUW1_7567252869,100
EUW1_7567191411,100
EUW1_7566081338,100
EUW1_7566013845,200
EUW1_7564631712,200
EUW1_7560855583,100
EUW1_7560142072,100
EUW1_7560051100,200
EUW1_7559992018,100
EUW1_7559874826,100
EUW1_7559813453,100
EUW1_7559594307,200
EUW1_7559549918,100
EUW1_7559361676,100
EUW1_7559350497,200
EUW1_7559308454,200
EUW1_7559069117,100
EUW1_7559068083,100
EUW1_7559034262,100
EUW1_7559029384,100
EUW1_7558977682,200
EUW1_7558939255,100
EUW1_7558782303,100
EUW1_7558723978,100
EUW1_7558638748,200
EUW1_7558229730,200
EUW1_7558178025,100
EUW1_7558160766,100
EUW1_7557820344,100
EUW1_7557216468,200
EUW1_7556188197,100
EUW1_7556140309,200
EUW1_7556076193,200
EUW1_7556011955,200
EUW1_7555938375,200
EUW1_7555732144,200
EUW1_7555583457,100
EUW1_7555513891,100
EUW1_7554404040,200
EUW1_7554325456,100
EUW1_7554095779,200
EUW1_7554072006,100
EUW1_7554011335,200
EUW1_7553851057,100
EUW1_7553803339,100
EUW1_7553768173,100
EUW1_7553729571,100
EUW1_7550474393,200
EUW1_7550132323,200
EUW1_7549909475,100
EUW1_7549794368,100
EUW1_7549039989,100
EUW1_7548813738,200
EUW1_7548537741,100
EUW1_7548464464,100
EUW1_7548395545,200
EUW1_7548329469,200
EUW1_7548215932,200
EUW1_7548145545,200
EUW1_7548084575,100
EUW1_7547994126,100
EUW1_7547906216,100
EUW1_7547344370,200
EUW1_7543860470,100
EUW1_7542874045,100
EUW1_7541092972,100
EUW1_7539761440,100
EUW1_7539698420,100
EUW1_7539331957,100
EUW1_7539244924,100
EUW1_7538179022,200
EUW1_7538094782,200
EUW1_7538052925,100
EUW1_7538010600,100
EUW1_7537978170,100
EUW1_7537911069,200
EUW1_7537889788,200
EUW1_7537861693,200
EUW1_7537648595,200
EUW1_7537622252,200
EUW1_7537439009,200
EUW1_7537378284,200
EUW1_7504613052,200
EUW1_7504578163,100
EUW1_7454840196,200
EUW1_7454788918,100
EUW1_7454714079,200
EUW1_7454680191,200
EUW1_7453625610,100
EUW1_7453439121,200
EUW1_7449014406,100
EUW1_7448992357,200
EUW1_7448956605,200
EUW1_7448914542,100
EUW1_7407910571,100
EUW1_7566984358,100
